sr_no,credit_card,city,state,zipcode,credit_card_limit,date,transaction_dollar_amount,Long,Lat
775,4690000000000000,Chicago,IL,60290,15000,03-08-2015 17:06,17.87,-87.64805329,41.91650458
776,4690000000000000,Chicago,IL,60290,15000,03-08-2015 23:32,24.39,-87.68692585,41.90880425
777,4690000000000000,Chicago,IL,60290,15000,03-08-2015 21:40,33.18,-87.69150854,41.78918555
778,4690000000000000,Chicago,IL,60290,15000,03-08-2015 01:18,61.98,-87.64636207,41.89679389
779,3270000000000000,Washington,NH,3280,18000,03-08-2015 19:24,68.23,-72.04100392,43.23844348
780,7490000000000000,Washington,NH,3280,15000,03-08-2015 17:55,129.73,-72.10498721,43.104303
781,7490000000000000,Washington,NH,3280,15000,03-08-2015 02:21,51.89,-72.12676071,43.12411486
782,7490000000000000,Washington,NH,3280,15000,03-08-2015 18:23,58.47,-72.13133199,43.12411913
783,7490000000000000,Washington,NH,3280,15000,03-08-2015 21:28,46.39,-72.08351553,43.11451702
784,1830000000000000,Boston,MA,2101,10000,03-08-2015 20:46,30.22,-70.99744874,42.29453015
785,1980000000000000,Portland,ME,4101,5000,03-08-2015 02:11,74.38,-70.20583013,43.65059064
786,4160000000000000,Washington,NH,3280,10000,03-08-2015 01:55,89.6,-72.08784443,43.10906802
787,4440000000000000,Akron,NY,14001,30000,03-08-2015 23:50,27.91,-78.56501529,42.97413547
788,4440000000000000,Akron,NY,14001,30000,03-08-2015 21:53,113.58,-78.51074208,42.9855812
789,4440000000000000,Akron,NY,14001,30000,03-08-2015 17:41,8.4,-78.54100678,43.0171353
790,4440000000000000,Akron,NY,14001,30000,03-08-2015 19:49,185.97,-78.52527892,42.95486979
791,2820000000000000,Washington,NH,3280,8000,03-08-2015 23:30,151.36,-72.11309608,43.11649445
792,4550000000000000,Houston,PA,15342,8000,03-08-2015 01:34,22.14,-80.17118613,40.21263057
793,4550000000000000,Houston,PA,15342,8000,03-08-2015 19:58,9.35,-80.28765137,40.20811143
794,4550000000000000,Houston,PA,15342,8000,03-08-2015 20:19,19.19,-80.23400976,40.25324475
795,6270000000000000,Dallas,PA,18612,21000,03-08-2015 22:43,262.05,-76.03249458,41.2958911
796,6270000000000000,Dallas,PA,18612,21000,03-08-2015 22:03,72.25,-75.94984527,41.29799317
797,1020000000000000,Charlotte,VT,5445,28000,03-08-2015 23:44,858.53,-73.20337591,44.23659027
798,1020000000000000,Charlotte,VT,5445,28000,03-08-2015 20:23,65.51,-73.21235363,44.23713912
799,1020000000000000,Charlotte,VT,5445,28000,03-08-2015 03:23,78.22,-73.18341669,44.25961514
800,1020000000000000,Charlotte,VT,5445,28000,03-08-2015 00:21,54.39,-73.16538195,44.31869967
801,1020000000000000,Charlotte,VT,5445,28000,03-08-2015 23:05,17.83,-73.16870207,44.25440401
802,3490000000000000,Springfield,MA,1101,4000,03-08-2015 13:43,51.51,-72.5877387,42.13448966
803,5180000000000000,Fort Worth,TX,76101,20000,03-08-2015 20:17,59.97,-97.33515205,32.71209707
804,5180000000000000,Fort Worth,TX,76101,20000,03-08-2015 23:49,89.93,-97.36493481,32.73017479
805,5180000000000000,Fort Worth,TX,76101,20000,03-08-2015 03:42,42.06,-97.28216115,32.77415846
806,5180000000000000,Fort Worth,TX,76101,20000,03-08-2015 21:53,35.83,-97.25621835,32.82062492
807,5180000000000000,Fort Worth,TX,76101,20000,03-08-2015 19:42,103.9,-97.22930255,32.79397015
808,5180000000000000,Fort Worth,TX,76101,20000,03-08-2015 02:34,114.77,-97.29474564,32.77126446
809,5180000000000000,Fort Worth,TX,76101,20000,03-08-2015 15:12,18.83,-97.2718755,32.81502427
810,7790000000000000,New Haven,VT,5472,6000,03-08-2015 00:22,22.28,-73.13250431,44.11885598
811,2270000000000000,Charlotte,VT,5445,8000,03-08-2015 01:53,16.73,-73.21227932,44.32067913
812,2270000000000000,Charlotte,VT,5445,8000,03-08-2015 17:55,48.19,-73.21285307,44.31602939
813,4310000000000000,Washington,NH,3280,8000,03-08-2015 17:49,49.21,-72.16943734,43.13892723
814,4140000000000000,Springfield,MA,1101,12000,03-08-2015 14:15,58.77,-72.54112657,42.14940283
815,4140000000000000,Springfield,MA,1101,12000,03-08-2015 22:11,91.6,-72.69222065,42.16055137
816,4140000000000000,Springfield,MA,1101,12000,03-08-2015 00:19,51.09,-72.58470417,42.21824137
817,4140000000000000,Springfield,MA,1101,12000,03-08-2015 17:20,86.92,-72.5546249,42.19274075
818,1750000000000000,Rochester,MA,2770,20000,03-08-2015 18:20,27.32,-70.90085947,41.7132911
819,1750000000000000,Rochester,MA,2770,20000,03-08-2015 21:13,82.93,-70.82842131,41.80741552
820,1750000000000000,Rochester,MA,2770,20000,03-08-2015 22:11,89.07,-70.84123485,41.69796837
821,1750000000000000,Rochester,MA,2770,20000,03-08-2015 22:40,56.51,-70.8620282,41.79230076
822,4030000000000000,Washington,NH,3280,12000,03-08-2015 22:10,19.9,-72.10812416,43.25457092
823,4030000000000000,Washington,NH,3280,12000,03-08-2015 00:48,23.13,-72.15061039,43.10733917
824,4030000000000000,Washington,NH,3280,12000,03-08-2015 02:21,21.76,-72.12154182,43.25955658
825,4030000000000000,Washington,NH,3280,12000,03-08-2015 22:05,30.31,-72.17726459,43.15492261
826,2020000000000000,Washington,NH,3280,20000,03-08-2015 22:47,21.41,-72.10782642,43.09399898
827,2020000000000000,Washington,NH,3280,20000,03-08-2015 22:49,35.09,-72.13292361,43.11745666
828,2020000000000000,Washington,NH,3280,20000,03-08-2015 19:36,18.9,-72.10547887,43.15184139
829,3550000000000000,Sacramento,PA,17968,20000,03-08-2015 17:57,995.83,-76.65571941,40.68330745
830,6160000000000000,Washington,NH,3280,10000,03-08-2015 00:32,11.09,-72.02999964,43.14578266
831,5740000000000000,Bristol,RI,2809,10000,03-08-2015 03:19,114.68,-71.29060301,41.6498518
832,5840000000000000,Hillsboro,NH,3244,12000,03-08-2015 20:24,38.05,-71.86707665,43.11475732
833,5840000000000000,Hillsboro,NH,3244,12000,03-08-2015 23:52,54.61,-71.93743841,43.08527338
834,5840000000000000,Hillsboro,NH,3244,12000,03-08-2015 02:35,14.7,-71.93355636,43.19283897
835,5840000000000000,Hillsboro,NH,3244,12000,03-08-2015 23:22,24.28,-71.89824391,43.17601926
836,5840000000000000,Hillsboro,NH,3244,12000,03-08-2015 23:14,26.35,-71.91804454,43.18591877
837,5840000000000000,Hillsboro,NH,3244,12000,03-08-2015 20:05,25.04,-71.92285055,43.12147689
838,5840000000000000,Hillsboro,NH,3244,12000,03-08-2015 01:35,31.97,-71.8799843,43.18554688
839,3820000000000000,Washington,NH,3280,12000,03-08-2015 21:18,44.79,-72.12642273,43.18488836
840,5180000000000000,Rochester,MA,2770,5000,03-08-2015 02:56,123.99,-70.85631237,41.79681883
841,5180000000000000,Rochester,MA,2770,5000,03-08-2015 17:14,106.12,-70.86363068,41.82425179
842,1510000000000000,Washington,NH,3280,20000,03-08-2015 21:33,34.61,-72.1206742,43.17987267
843,6740000000000000,Austin,PA,16720,20000,03-08-2015 19:34,131.22,-78.10034406,41.6436261
844,6740000000000000,Austin,PA,16720,20000,03-08-2015 17:14,185.09,-78.12179371,41.56270496
845,6740000000000000,Austin,PA,16720,20000,03-08-2015 00:38,984.07,-78.10385716,41.68747765
846,6740000000000000,Austin,PA,16720,20000,03-08-2015 20:00,161.09,-77.99109593,41.57368168
847,6740000000000000,Austin,PA,16720,20000,03-08-2015 20:42,185.93,-78.06322821,41.6531308
848,6740000000000000,Austin,PA,16720,20000,03-08-2015 22:03,9.56,-78.02377025,41.66381921
849,9310000000000000,Charlotte,VT,5445,21000,03-08-2015 19:50,37.73,-73.28908604,44.26574886
850,9310000000000000,Charlotte,VT,5445,21000,03-08-2015 21:39,34.49,-73.22174457,44.36660689
851,9310000000000000,Charlotte,VT,5445,21000,03-08-2015 15:46,86.84,-73.22720733,44.28247523
852,9310000000000000,Charlotte,VT,5445,21000,03-08-2015 19:31,111.87,-73.15895547,44.26208822
853,9310000000000000,Charlotte,VT,5445,21000,03-08-2015 23:22,67.33,-73.24954946,44.38891209
854,9310000000000000,Charlotte,VT,5445,21000,03-08-2015 23:16,67.71,-73.27313973,44.29924497
855,4930000000000000,Houston,PA,15342,15000,03-08-2015 14:26,62.51,-80.21521343,40.18591335
856,4930000000000000,Houston,PA,15342,15000,03-08-2015 18:08,23.91,-80.26169676,40.21844684
857,4930000000000000,Houston,PA,15342,15000,03-08-2015 19:38,95.14,-80.24028187,40.24231875
858,4930000000000000,Houston,PA,15342,15000,03-08-2015 23:12,84.72,-80.20649872,40.25815202
859,6860000000000000,El Paso,IL,61738,12000,03-08-2015 00:13,21.13,-89.06130871,40.78379786
860,6860000000000000,El Paso,IL,61738,12000,03-08-2015 19:50,121.76,-89.02510582,40.71204508
861,1340000000000000,Seattle,WA,98060,8000,03-08-2015 01:29,15.36,-121.86932,47.46572195
862,4710000000000000,Dallas,PA,18612,10000,03-08-2015 17:59,24.19,-75.9941865,41.39008936
863,4710000000000000,Dallas,PA,18612,10000,03-08-2015 00:34,9.67,-75.93682879,41.35966565
864,4710000000000000,Dallas,PA,18612,10000,03-08-2015 16:14,13.21,-76.03241794,41.28041862
865,4710000000000000,Dallas,PA,18612,10000,03-08-2015 01:54,18.43,-76.04296879,41.36500398
866,4710000000000000,Dallas,PA,18612,10000,03-08-2015 19:46,17.81,-75.95836855,41.30696291
867,8710000000000000,Houston,PA,15342,10000,03-08-2015 20:13,94.81,-80.18910186,40.26321016
868,7640000000000000,New York,NY,10001,6000,03-08-2015 23:26,174.16,-73.93744775,40.780681
869,5780000000000000,Washington,NH,3280,2000,03-08-2015 19:10,212.44,165.7153677,42.57962808
870,1090000000000000,Buffalo,NY,14201,18000,03-08-2015 12:49,57.21,-78.80957595,42.84945519
871,1090000000000000,Buffalo,NY,14201,18000,03-08-2015 00:19,68.66,-78.88083152,42.9416611
872,1090000000000000,Buffalo,NY,14201,18000,03-08-2015 16:22,71.62,-78.91127322,42.94796608
873,1090000000000000,Buffalo,NY,14201,18000,03-08-2015 01:44,52.57,-78.81301985,42.93643335
874,6170000000000000,Washington,NH,3280,6000,03-08-2015 20:39,83.91,-72.14519486,43.14135197
875,6170000000000000,Washington,NH,3280,6000,03-08-2015 20:45,55.88,-72.05242432,43.1298031
876,6170000000000000,Washington,NH,3280,6000,03-08-2015 21:16,50.36,-72.12646759,43.24193772
877,3260000000000000,Colorado Springs,CO,80509,6000,03-08-2015 20:34,40.01,-104.7543445,38.80494102
878,7650000000000000,Hartford,VT,5047,8000,03-08-2015 23:07,25.5,-72.40578337,43.64269494
879,5010000000000000,Washington,NH,3280,12000,03-08-2015 19:55,67.23,-72.03901947,43.14453252
880,5450000000000000,Washington,NH,3280,10000,03-08-2015 23:48,166.3,-72.13325203,43.24270685
881,6130000000000000,Washington,NH,3280,10000,03-08-2015 19:12,34.32,-72.11167716,43.10411178
882,6130000000000000,Washington,NH,3280,10000,03-08-2015 22:43,76.39,-72.13670864,43.16430337
883,6130000000000000,Washington,NH,3280,10000,03-08-2015 20:42,46.9,-72.13395275,43.14062603
884,6130000000000000,Washington,NH,3280,10000,03-08-2015 22:19,67.97,-72.1181488,43.18452532
885,6130000000000000,Washington,NH,3280,10000,03-08-2015 00:13,74.74,-72.1486673,43.13518244
886,4250000000000000,Omaha,GA,31821,5000,03-08-2015 21:35,29.19,-84.95488673,32.1061754
887,7510000000000000,El Paso,IL,61738,12000,03-08-2015 21:05,92.22,-89.06398264,40.81027131
888,7510000000000000,El Paso,IL,61738,12000,03-08-2015 20:17,194.67,-89.1018796,40.70462818
889,7600000000000000,Columbia,CT,6237,5000,03-08-2015 22:18,28.22,-72.24842755,41.73885948
890,7600000000000000,Columbia,CT,6237,5000,03-08-2015 00:56,23.54,-72.30357776,41.77785161
891,5210000000000000,Washington,NH,3280,16000,03-08-2015 20:33,80.49,-72.12891519,43.1910371
892,5210000000000000,Washington,NH,3280,16000,03-08-2015 18:33,116.63,-72.02333026,43.15331068
893,5210000000000000,Washington,NH,3280,16000,03-08-2015 23:35,85.32,-72.1693787,43.21569214
894,5210000000000000,Washington,NH,3280,16000,03-08-2015 18:43,103.01,-72.17763528,43.17870876
895,7040000000000000,Louisville,GA,30434,5000,03-08-2015 19:54,51.05,-82.35787922,33.00310579
896,5290000000000000,Washington,NH,3280,35000,03-08-2015 17:10,0.44,-72.09341733,43.22159995
897,5290000000000000,Washington,NH,3280,35000,03-08-2015 00:11,79.43,-72.10602319,43.12264035
898,5290000000000000,Washington,NH,3280,35000,03-08-2015 20:38,180.51,-72.07835478,43.14377868
899,2250000000000000,Washington,NH,3280,10000,03-08-2015 03:05,40.86,-72.1427603,43.23319319
900,9630000000000000,Sacramento,PA,17968,4000,03-08-2015 18:53,48.84,-76.61642501,40.67557552
901,9630000000000000,Sacramento,PA,17968,4000,03-08-2015 18:52,19.17,-76.63340449,40.59888362
902,8570000000000000,Richmond,MA,1254,16000,03-08-2015 19:12,172.38,-73.40658716,42.38288853
903,8570000000000000,Richmond,MA,1254,16000,03-08-2015 19:42,119.84,-73.31082453,42.30329919
904,8570000000000000,Richmond,MA,1254,16000,03-08-2015 20:19,0.97,-73.33606068,42.35551075
905,8570000000000000,Richmond,MA,1254,16000,03-08-2015 22:04,44.92,-73.28955623,42.36605528
906,8770000000000000,Miami,WV,25134,27000,03-08-2015 23:35,185.26,-81.47646894,38.17016714
907,8770000000000000,Miami,WV,25134,27000,03-08-2015 01:10,107.72,-81.46921979,38.22102954
908,8770000000000000,Miami,WV,25134,27000,03-08-2015 20:08,70.54,-81.46594456,38.1287048
909,8770000000000000,Miami,WV,25134,27000,03-08-2015 16:36,96,-81.46041112,38.09088171
910,9030000000000000,Philadelphia,NY,13673,9000,03-08-2015 18:40,20.18,-75.76762542,44.19465606
911,9080000000000000,Houston,PA,15342,5000,03-08-2015 12:09,26.29,-80.2660954,40.18100935
912,7320000000000000,New York,NY,10001,2000,03-08-2015 20:27,20.86,-73.96193859,40.70218355
913,4750000000000000,Washington,NH,3280,30000,03-08-2015 17:51,76.57,-72.02796041,43.11844124
914,4750000000000000,Washington,NH,3280,30000,03-08-2015 23:43,52.73,-72.12301825,43.09894715
915,4750000000000000,Washington,NH,3280,30000,03-08-2015 18:59,77.66,-72.05508179,43.19007939
916,5200000000000000,Houston,PA,15342,10000,03-08-2015 21:18,31.06,-80.26357892,40.17894026
917,5200000000000000,Houston,PA,15342,10000,03-08-2015 21:20,31.92,-80.28065242,40.19121344
918,5200000000000000,Houston,PA,15342,10000,03-08-2015 22:36,18.2,-80.15756292,40.22242624
919,9220000000000000,Washington,NH,3280,6000,03-08-2015 00:00,62.35,-72.0747674,43.19550821
920,1940000000000000,Madison,NH,3849,14000,03-08-2015 21:45,17.39,-71.11990698,43.85908951
921,1940000000000000,Madison,NH,3849,14000,03-08-2015 19:53,29.92,-71.0712353,43.9218504
922,1940000000000000,Madison,NH,3849,14000,03-08-2015 20:18,79.36,-71.16048253,43.98023218
923,1940000000000000,Madison,NH,3849,14000,03-08-2015 19:36,55.95,-71.10729176,43.92318776
924,7930000000000000,Washington,NH,3280,10000,03-08-2015 21:50,10.95,-72.05693217,43.24241269
925,7930000000000000,Washington,NH,3280,10000,03-08-2015 20:00,21.47,-72.07470231,43.08669504
926,5230000000000000,Houston,PA,15342,7000,03-08-2015 21:01,40.53,-80.13875149,40.27431613
927,2220000000000000,San Antonio,PR,690,5000,03-08-2015 20:51,85.14,-67.09448847,18.43400229
928,4320000000000000,Raleigh,WV,25911,25000,03-08-2015 19:21,148.13,-81.19964602,37.69642349
929,4320000000000000,Raleigh,WV,25911,25000,03-08-2015 21:58,97.91,-81.22861967,37.78029203
930,4320000000000000,Raleigh,WV,25911,25000,03-08-2015 18:35,145.42,-81.16592696,37.70845552
931,4320000000000000,Raleigh,WV,25911,25000,03-08-2015 22:43,166.66,-81.21872002,37.73431112
932,4320000000000000,Raleigh,WV,25911,25000,03-08-2015 00:40,63,-81.20057855,37.81180633
933,5990000000000000,Tampa,FL,33601,40000,03-08-2015 01:40,115.09,-82.63442828,27.94465828
934,5990000000000000,Tampa,FL,33601,40000,03-08-2015 00:12,100.54,-82.60304308,28.01865397
935,5990000000000000,Tampa,FL,33601,40000,03-08-2015 02:07,162.7,-82.51855,28.01489675
936,5990000000000000,Tampa,FL,33601,40000,03-08-2015 21:41,127.9,-82.53896586,27.95319518
937,5990000000000000,Tampa,FL,33601,40000,03-08-2015 18:23,155.01,-82.53948744,28.05575371
938,3360000000000000,Washington,NH,3280,25000,03-08-2015 02:01,128.98,-72.0946201,43.25665803
939,3360000000000000,Washington,NH,3280,25000,03-08-2015 18:28,24.06,-72.05958234,43.17609613
940,3360000000000000,Washington,NH,3280,25000,03-08-2015 18:27,90.92,-72.11810355,43.22828386
941,3360000000000000,Washington,NH,3280,25000,03-08-2015 17:44,11.64,-72.11964579,43.17476522
942,3360000000000000,Washington,NH,3280,25000,03-08-2015 22:24,65.91,-72.16305015,43.15648989
943,2520000000000000,Sacramento,PA,17968,4000,03-08-2015 18:49,55.74,-76.64982796,40.62451432
944,3000000000000000,New York,NY,10001,9000,03-08-2015 18:54,12.69,-73.98266541,40.71493254
945,3000000000000000,New York,NY,10001,9000,03-08-2015 14:33,19.38,-74.08143921,40.77622556
946,3000000000000000,New York,NY,10001,9000,03-08-2015 23:20,14.92,-74.00883468,40.78244687
947,3000000000000000,New York,NY,10001,9000,03-08-2015 00:02,5.57,-73.95449846,40.7478174
948,3000000000000000,New York,NY,10001,9000,03-08-2015 21:34,14.03,-73.9946667,40.79203009
949,3000000000000000,New York,NY,10001,9000,03-08-2015 01:55,10.55,-74.06394179,40.78444991
950,3000000000000000,New York,NY,10001,9000,03-08-2015 16:52,10.94,-73.95429222,40.67384373
951,3000000000000000,New York,NY,10001,9000,03-08-2015 23:08,9.8,-74.00828353,40.80468999
952,3000000000000000,New York,NY,10001,9000,03-08-2015 22:34,15.31,-73.91316663,40.71825806
953,3000000000000000,New York,NY,10001,9000,03-08-2015 23:07,14.89,-73.98005555,40.71474328
954,3000000000000000,New York,NY,10001,9000,03-08-2015 22:34,6.08,-73.96910841,40.82764055
955,3410000000000000,Washington,NH,3280,20000,03-08-2015 18:12,74.78,-72.16795392,43.22051662
956,3410000000000000,Washington,NH,3280,20000,03-08-2015 23:48,802.74,35.29385508,-8.603610397
957,3410000000000000,Washington,NH,3280,20000,03-08-2015 22:02,46.13,-72.04252818,43.14612662
958,3410000000000000,Washington,NH,3280,20000,03-08-2015 22:19,75.24,-72.16513837,43.16127116
959,3410000000000000,Washington,NH,3280,20000,03-08-2015 23:23,50.7,-72.09984333,43.08353261
960,3410000000000000,Washington,NH,3280,20000,03-08-2015 20:51,79.96,-72.14087702,43.19648848
961,3410000000000000,Washington,NH,3280,20000,03-08-2015 18:05,44.17,-72.14478013,43.17954065
962,3410000000000000,Washington,NH,3280,20000,03-08-2015 14:38,35.9,-72.1506416,43.1189643
963,4790000000000000,Houston,PA,15342,30000,03-08-2015 19:44,32.29,-80.24037666,40.27196176
964,4790000000000000,Houston,PA,15342,30000,03-08-2015 19:06,97.73,-80.23979582,40.3010328
965,4790000000000000,Houston,PA,15342,30000,03-08-2015 16:43,188.08,-80.26893055,40.19899701
966,4790000000000000,Houston,PA,15342,30000,03-08-2015 16:43,204.07,-80.27690062,40.25857713
967,4790000000000000,Houston,PA,15342,30000,03-08-2015 19:48,162.53,-80.23935427,40.31578532
968,4790000000000000,Houston,PA,15342,30000,03-08-2015 20:28,40.06,-80.16115374,40.28331182
969,4790000000000000,Houston,PA,15342,30000,03-08-2015 23:35,85.92,-80.27182236,40.27498525
970,4790000000000000,Houston,PA,15342,30000,03-08-2015 01:45,161.64,-80.23626512,40.2501035
971,4790000000000000,Houston,PA,15342,30000,03-08-2015 14:53,128.32,-80.24179234,40.23878755
972,8200000000000000,El Paso,IL,61738,9000,03-08-2015 01:53,36.41,-88.98769953,40.67748113
973,8200000000000000,El Paso,IL,61738,9000,03-08-2015 20:38,31.81,-89.00638878,40.65138841
974,5580000000000000,Washington,NH,3280,12000,03-08-2015 18:33,52.81,-72.14175684,43.12007725
975,1190000000000000,El Paso,IL,61738,7000,03-08-2015 22:39,24.32,-89.08707935,40.75741929
976,1190000000000000,El Paso,IL,61738,7000,03-08-2015 22:03,33.26,-89.00167681,40.81233179
977,5140000000000000,Washington,NH,3280,28000,03-08-2015 22:23,55.36,-72.0510981,43.19046608
978,5140000000000000,Washington,NH,3280,28000,03-08-2015 19:01,147.4,-72.15836082,43.2354541
979,5140000000000000,Washington,NH,3280,28000,03-08-2015 20:59,63.02,-72.16144423,43.19551266
980,5140000000000000,Washington,NH,3280,28000,03-08-2015 21:37,55.24,-72.09437614,43.14385244
